file_name,year,month,original_rows,dropped_date_na_rows,dropped_feb29_rows,actual_hours_after_cleaning,expected_hours,hour_count_ok,years_inside,months_inside,year_month_ok,invalid_datetime_count,duplicated_time_rows,missing_hour_count,extra_hour_count,wind_missing_count,wind_negative_count,datetime_complete_ok,file_ok,missing_hours_sample,extra_hours_sample,output_file
en_climate_hourly_ON_6158665_01-1989_P1H.csv,1989,1,744,0,0,744,744,True,[1989],[1],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1989_P1H.csv,1989,2,672,0,0,672,672,True,[1989],[2],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1989_P1H.csv,1989,3,744,0,0,744,744,True,[1989],[3],True,0,0,0,0,2,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1989_P1H.csv,1989,4,720,0,0,720,720,True,[1989],[4],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1989_P1H.csv,1989,5,744,0,0,744,744,True,[1989],[5],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1989_P1H.csv,1989,6,720,0,0,720,720,True,[1989],[6],True,0,0,0,0,4,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1989_P1H.csv,1989,7,744,0,0,744,744,True,[1989],[7],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1989_P1H.csv,1989,8,744,0,0,744,744,True,[1989],[8],True,0,0,0,0,3,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1989_P1H.csv,1989,9,720,0,0,720,720,True,[1989],[9],True,0,0,0,0,14,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1989_P1H.csv,1989,10,744,0,0,744,744,True,[1989],[10],True,0,0,0,0,23,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1989_P1H.csv,1989,11,720,0,0,720,720,True,[1989],[11],True,0,0,0,0,3,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1989_P1H.csv,1989,12,744,0,0,744,744,True,[1989],[12],True,0,0,0,0,6,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1989_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1990_P1H.csv,1990,1,744,0,0,744,744,True,[1990],[1],True,0,0,0,0,23,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1990_P1H.csv,1990,2,672,0,0,672,672,True,[1990],[2],True,0,0,0,0,7,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1990_P1H.csv,1990,3,744,0,0,744,744,True,[1990],[3],True,0,0,0,0,19,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1990_P1H.csv,1990,4,720,0,0,720,720,True,[1990],[4],True,0,0,0,0,18,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1990_P1H.csv,1990,5,744,0,0,744,744,True,[1990],[5],True,0,0,0,0,2,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1990_P1H.csv,1990,6,720,0,0,720,720,True,[1990],[6],True,0,0,0,0,210,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1990_P1H.csv,1990,7,744,0,0,744,744,True,[1990],[7],True,0,0,0,0,6,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1990_P1H.csv,1990,8,744,0,0,744,744,True,[1990],[8],True,0,0,0,0,5,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1990_P1H.csv,1990,9,720,0,0,720,720,True,[1990],[9],True,0,0,0,0,15,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1990_P1H.csv,1990,10,744,0,0,744,744,True,[1990],[10],True,0,0,0,0,6,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1990_P1H.csv,1990,11,720,0,0,720,720,True,[1990],[11],True,0,0,0,0,11,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1990_P1H.csv,1990,12,744,0,0,744,744,True,[1990],[12],True,0,0,0,0,11,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1990_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1991_P1H.csv,1991,1,744,0,0,744,744,True,[1991],[1],True,0,0,0,0,11,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1991_P1H.csv,1991,2,672,0,0,672,672,True,[1991],[2],True,0,0,0,0,10,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1991_P1H.csv,1991,3,744,0,0,744,744,True,[1991],[3],True,0,0,0,0,18,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1991_P1H.csv,1991,4,720,0,0,720,720,True,[1991],[4],True,0,0,0,0,16,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1991_P1H.csv,1991,5,744,0,0,744,744,True,[1991],[5],True,0,0,0,0,248,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1991_P1H.csv,1991,6,720,0,0,720,720,True,[1991],[6],True,0,0,0,0,6,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1991_P1H.csv,1991,7,744,0,0,744,744,True,[1991],[7],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1991_P1H.csv,1991,8,744,0,0,744,744,True,[1991],[8],True,0,0,0,0,9,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1991_P1H.csv,1991,9,720,0,0,720,720,True,[1991],[9],True,0,0,0,0,1,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1991_P1H.csv,1991,10,744,0,0,744,744,True,[1991],[10],True,0,0,0,0,399,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1991_P1H.csv,1991,11,720,0,0,720,720,True,[1991],[11],True,0,0,0,0,463,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1991_P1H.csv,1991,12,744,0,0,744,744,True,[1991],[12],True,0,0,0,0,262,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1991_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1992_P1H.csv,1992,1,744,0,0,744,744,True,[1992],[1],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1992_P1H.csv,1992,2,696,0,24,672,672,True,[1992],[2],True,0,0,0,0,35,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1992_P1H.csv,1992,3,744,0,0,744,744,True,[1992],[3],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1992_P1H.csv,1992,4,720,0,0,720,720,True,[1992],[4],True,0,0,0,0,12,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1992_P1H.csv,1992,5,744,0,0,744,744,True,[1992],[5],True,0,0,0,0,248,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1992_P1H.csv,1992,6,720,0,0,720,720,True,[1992],[6],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1992_P1H.csv,1992,7,744,0,0,744,744,True,[1992],[7],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1992_P1H.csv,1992,8,744,0,0,744,744,True,[1992],[8],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1992_P1H.csv,1992,9,720,0,0,720,720,True,[1992],[9],True,0,0,0,0,21,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1992_P1H.csv,1992,10,744,0,0,744,744,True,[1992],[10],True,0,0,0,0,42,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1992_P1H.csv,1992,11,720,0,0,720,720,True,[1992],[11],True,0,0,0,0,42,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1992_P1H.csv,1992,12,744,0,0,744,744,True,[1992],[12],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1992_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1993_P1H.csv,1993,1,744,0,0,744,744,True,[1993],[1],True,0,0,0,0,8,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1993_P1H.csv,1993,2,672,0,0,672,672,True,[1993],[2],True,0,0,0,0,8,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1993_P1H.csv,1993,3,744,0,0,744,744,True,[1993],[3],True,0,0,0,0,30,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1993_P1H.csv,1993,4,720,0,0,720,720,True,[1993],[4],True,0,0,0,0,5,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1993_P1H.csv,1993,5,744,0,0,744,744,True,[1993],[5],True,0,0,0,0,8,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1993_P1H.csv,1993,6,720,0,0,720,720,True,[1993],[6],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1993_P1H.csv,1993,7,744,0,0,744,744,True,[1993],[7],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1993_P1H.csv,1993,8,744,0,0,744,744,True,[1993],[8],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1993_P1H.csv,1993,9,720,0,0,720,720,True,[1993],[9],True,0,0,0,0,68,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1993_P1H.csv,1993,10,744,0,0,744,744,True,[1993],[10],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1993_P1H.csv,1993,11,720,0,0,720,720,True,[1993],[11],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1993_P1H.csv,1993,12,744,0,0,744,744,True,[1993],[12],True,0,0,0,0,3,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1993_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1994_P1H.csv,1994,1,744,0,0,744,744,True,[1994],[1],True,0,0,0,0,20,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1994_P1H.csv,1994,2,672,0,0,672,672,True,[1994],[2],True,0,0,0,0,2,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1994_P1H.csv,1994,3,744,0,0,744,744,True,[1994],[3],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1994_P1H.csv,1994,4,720,0,0,720,720,True,[1994],[4],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1994_P1H.csv,1994,5,744,0,0,744,744,True,[1994],[5],True,0,0,0,0,12,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1994_P1H.csv,1994,6,720,0,0,720,720,True,[1994],[6],True,0,0,0,0,10,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1994_P1H.csv,1994,7,744,0,0,744,744,True,[1994],[7],True,0,0,0,0,13,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1994_P1H.csv,1994,8,744,0,0,744,744,True,[1994],[8],True,0,0,0,0,4,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1994_P1H.csv,1994,9,720,0,0,720,720,True,[1994],[9],True,0,0,0,0,0,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1994_P1H.csv,1994,10,744,0,0,744,744,True,[1994],[10],True,0,0,0,0,4,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1994_P1H.csv,1994,11,720,0,0,720,720,True,[1994],[11],True,0,0,0,0,8,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1994_P1H.csv,1994,12,744,0,0,744,744,True,[1994],[12],True,0,0,0,0,31,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1994_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1995_P1H.csv,1995,1,744,0,0,744,744,True,[1995],[1],True,0,0,0,0,56,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1995_P1H.csv,1995,2,672,0,0,672,672,True,[1995],[2],True,0,0,0,0,46,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1995_P1H.csv,1995,3,744,0,0,744,744,True,[1995],[3],True,0,0,0,0,30,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1995_P1H.csv,1995,4,720,0,0,720,720,True,[1995],[4],True,0,0,0,0,31,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1995_P1H.csv,1995,5,744,0,0,744,744,True,[1995],[5],True,0,0,0,0,28,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_06-1995_P1H.csv,1995,6,720,0,0,720,720,True,[1995],[6],True,0,0,0,0,17,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_06-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_07-1995_P1H.csv,1995,7,744,0,0,744,744,True,[1995],[7],True,0,0,0,0,16,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_07-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_08-1995_P1H.csv,1995,8,744,0,0,744,744,True,[1995],[8],True,0,0,0,0,21,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_08-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_09-1995_P1H.csv,1995,9,720,0,0,720,720,True,[1995],[9],True,0,0,0,0,2,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_09-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_10-1995_P1H.csv,1995,10,744,0,0,744,744,True,[1995],[10],True,0,0,0,0,6,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_10-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_11-1995_P1H.csv,1995,11,720,0,0,720,720,True,[1995],[11],True,0,0,0,0,5,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_11-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_12-1995_P1H.csv,1995,12,744,0,0,744,744,True,[1995],[12],True,0,0,0,0,11,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_12-1995_P1H_cleaned.csv
en_climate_hourly_ON_6158665_01-1996_P1H.csv,1996,1,744,0,0,744,744,True,[1996],[1],True,0,0,0,0,4,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_01-1996_P1H_cleaned.csv
en_climate_hourly_ON_6158665_02-1996_P1H.csv,1996,2,696,0,24,672,672,True,[1996],[2],True,0,0,0,0,2,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_02-1996_P1H_cleaned.csv
en_climate_hourly_ON_6158665_03-1996_P1H.csv,1996,3,744,0,0,744,744,True,[1996],[3],True,0,0,0,0,11,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_03-1996_P1H_cleaned.csv
en_climate_hourly_ON_6158665_04-1996_P1H.csv,1996,4,720,0,0,720,720,True,[1996],[4],True,0,0,0,0,7,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_04-1996_P1H_cleaned.csv
en_climate_hourly_ON_6158665_05-1996_P1H.csv,1996,5,744,0,0,744,744,True,[1996],[5],True,0,0,0,0,1,0,True,True,,,D:\tools\za\paper\Toronto Island A_cleaned\en_climate_hourly_ON_6158665_05-1996_P1H_cleaned.csv
